model,split,site_id,target_date,actual,predicted
BiLSTM+Attention,val,77.701812_12.822866,2024-01-01,0.57218003,0.59352034
BiLSTM+Attention,val,77.701812_12.872273,2024-01-01,0.5273116,0.5506937
BiLSTM+Attention,val,77.701812_12.984563,2024-01-01,0.48754248,0.50015366
BiLSTM+Attention,val,77.701812_13.03397,2024-01-01,0.45797443,0.47234696
BiLSTM+Attention,val,77.701812_13.114818,2024-01-01,0.45087057,0.47455567
BiLSTM+Attention,val,77.701812_13.164226,2024-01-01,0.447294,0.46177542
BiLSTM+Attention,val,77.706304_12.746509,2024-01-01,0.5788226,0.5925598
BiLSTM+Attention,val,77.706304_12.751001,2024-01-01,0.5855574,0.6094573
BiLSTM+Attention,val,77.706304_12.759984,2024-01-01,0.5023525,0.52388376
BiLSTM+Attention,val,77.706304_12.764475,2024-01-01,0.53981197,0.5621289
BiLSTM+Attention,val,77.706304_12.86329,2024-01-01,0.47915077,0.49664146
BiLSTM+Attention,val,77.706304_12.984563,2024-01-01,0.49485955,0.5062906
BiLSTM+Attention,val,77.706304_13.038462,2024-01-01,0.46468863,0.4746675
BiLSTM+Attention,val,77.706304_13.042953,2024-01-01,0.51620036,0.5256921
BiLSTM+Attention,val,77.706304_13.137276,2024-01-01,0.6139174,0.64561236
BiLSTM+Attention,val,77.710796_12.715068,2024-01-01,0.63383234,0.662815
BiLSTM+Attention,val,77.710796_12.894731,2024-01-01,0.60967463,0.63907677
BiLSTM+Attention,val,77.710796_12.899223,2024-01-01,0.55879754,0.58285326
BiLSTM+Attention,val,77.710796_12.912697,2024-01-01,0.4931423,0.49984932
BiLSTM+Attention,val,77.710796_13.03397,2024-01-01,0.44957477,0.4627236
BiLSTM+Attention,val,77.710796_13.11931,2024-01-01,0.42172375,0.4399083
BiLSTM+Attention,val,77.710796_13.123802,2024-01-01,0.3911162,0.40632415
BiLSTM+Attention,val,77.710796_13.132785,2024-01-01,0.41905078,0.43012995
BiLSTM+Attention,val,77.710796_13.150751,2024-01-01,0.39817405,0.41162258
BiLSTM+Attention,val,77.710796_13.168717,2024-01-01,0.4667388,0.48299664
BiLSTM+Attention,val,77.710796_13.173209,2024-01-01,0.4753539,0.4980023
BiLSTM+Attention,val,77.715287_12.679136,2024-01-01,0.6916948,0.72892773
BiLSTM+Attention,val,77.715287_12.742018,2024-01-01,0.56655544,0.5797988
BiLSTM+Attention,val,77.715287_12.773459,2024-01-01,0.53156245,0.5473933
BiLSTM+Attention,val,77.715287_12.822866,2024-01-01,0.59102637,0.6041232
BiLSTM+Attention,val,77.715287_12.827358,2024-01-01,0.5592808,0.57218087
BiLSTM+Attention,val,77.715287_12.845324,2024-01-01,0.50702107,0.52506703
BiLSTM+Attention,val,77.715287_12.885748,2024-01-01,0.5780767,0.59668326
BiLSTM+Attention,val,77.715287_12.899223,2024-01-01,0.47476357,0.49405432
BiLSTM+Attention,val,77.715287_12.939647,2024-01-01,0.7175248,0.7454767
BiLSTM+Attention,val,77.715287_12.944139,2024-01-01,0.746355,0.77614623
BiLSTM+Attention,val,77.715287_12.94863,2024-01-01,0.5935937,0.6155788
BiLSTM+Attention,val,77.715287_13.016004,2024-01-01,0.53016436,0.55483913
BiLSTM+Attention,val,77.715287_13.029478,2024-01-01,0.41163558,0.42439583
BiLSTM+Attention,val,77.715287_13.038462,2024-01-01,0.5342802,0.55438435
BiLSTM+Attention,val,77.715287_13.051936,2024-01-01,0.5226746,0.53822476
BiLSTM+Attention,val,77.715287_13.056428,2024-01-01,0.45589158,0.463412
BiLSTM+Attention,val,77.715287_13.096852,2024-01-01,0.35036558,0.36380485
BiLSTM+Attention,val,77.715287_13.114818,2024-01-01,0.4867737,0.5075756
BiLSTM+Attention,val,77.715287_13.128293,2024-01-01,0.43163902,0.44404125
BiLSTM+Attention,val,77.719779_12.706085,2024-01-01,0.6495483,0.6766566
BiLSTM+Attention,val,77.719779_12.746509,2024-01-01,0.6893687,0.7124518
BiLSTM+Attention,val,77.719779_12.795916,2024-01-01,0.5506022,0.5751002
BiLSTM+Attention,val,77.719779_12.840832,2024-01-01,0.5879689,0.6143156
BiLSTM+Attention,val,77.719779_12.903714,2024-01-01,0.47253394,0.4888624
BiLSTM+Attention,val,77.719779_13.069903,2024-01-01,0.42082435,0.4305126
BiLSTM+Attention,val,77.719779_13.105835,2024-01-01,0.4448812,0.4599837
BiLSTM+Attention,val,77.719779_13.123802,2024-01-01,0.40192103,0.41417032
BiLSTM+Attention,val,77.719779_13.137276,2024-01-01,0.40743068,0.42284188
BiLSTM+Attention,val,77.719779_13.155243,2024-01-01,0.39870146,0.41653794
BiLSTM+Attention,val,77.72427_12.674644,2024-01-01,0.5985841,0.6171162
BiLSTM+Attention,val,77.72427_12.697102,2024-01-01,0.5259107,0.5466321
BiLSTM+Attention,val,77.72427_12.701593,2024-01-01,0.5527949,0.572713
BiLSTM+Attention,val,77.72427_12.724051,2024-01-01,0.5980808,0.6131584
BiLSTM+Attention,val,77.72427_12.786933,2024-01-01,0.5746861,0.5918326
BiLSTM+Attention,val,77.72427_12.791425,2024-01-01,0.5730941,0.5953951
BiLSTM+Attention,val,77.72427_12.840832,2024-01-01,0.5676208,0.58740735
BiLSTM+Attention,val,77.72427_12.867782,2024-01-01,0.5121291,0.53442013
BiLSTM+Attention,val,77.72427_12.885748,2024-01-01,0.54846174,0.56744117
BiLSTM+Attention,val,77.72427_13.024987,2024-01-01,0.7199199,0.7468195
BiLSTM+Attention,val,77.72427_13.06092,2024-01-01,0.43900377,0.4524588
BiLSTM+Attention,val,77.72427_13.074394,2024-01-01,0.44879076,0.46143395
BiLSTM+Attention,val,77.728762_12.706085,2024-01-01,0.6236884,0.6561172
BiLSTM+Attention,val,77.728762_12.724051,2024-01-01,0.6646554,0.6907992
BiLSTM+Attention,val,77.728762_12.759984,2024-01-01,0.5720149,0.5927701
BiLSTM+Attention,val,77.728762_12.782442,2024-01-01,0.5950278,0.6179383
BiLSTM+Attention,val,77.728762_12.809391,2024-01-01,0.5854025,0.60117716
BiLSTM+Attention,val,77.728762_12.858799,2024-01-01,0.5838246,0.61555326
BiLSTM+Attention,val,77.728762_12.876765,2024-01-01,0.5944685,0.6219182
BiLSTM+Attention,val,77.728762_12.885748,2024-01-01,0.53727674,0.55788064
BiLSTM+Attention,val,77.728762_13.016004,2024-01-01,0.7079994,0.73683256
BiLSTM+Attention,val,77.728762_13.047445,2024-01-01,0.5033771,0.51387936
BiLSTM+Attention,val,77.728762_13.087869,2024-01-01,0.47268412,0.49985874
BiLSTM+Attention,val,77.728762_13.092361,2024-01-01,0.43457717,0.44858742
BiLSTM+Attention,val,77.733253_12.755492,2024-01-01,0.5426497,0.5554095
BiLSTM+Attention,val,77.733253_12.795916,2024-01-01,0.54464495,0.5659781
BiLSTM+Attention,val,77.733253_12.86329,2024-01-01,0.5970684,0.6271915
BiLSTM+Attention,val,77.733253_12.872273,2024-01-01,0.5806363,0.61421806
BiLSTM+Attention,val,77.733253_12.998037,2024-01-01,0.612739,0.6387747
BiLSTM+Attention,val,77.733253_13.056428,2024-01-01,0.4157056,0.429671
BiLSTM+Attention,val,77.737745_12.764475,2024-01-01,0.5204667,0.53229153
BiLSTM+Attention,val,77.737745_12.791425,2024-01-01,0.56340325,0.586743
BiLSTM+Attention,val,77.737745_12.809391,2024-01-01,0.55915594,0.57480395
BiLSTM+Attention,val,77.737745_12.858799,2024-01-01,0.562853,0.5877241
BiLSTM+Attention,val,77.737745_12.872273,2024-01-01,0.5880319,0.6203748
BiLSTM+Attention,val,77.737745_12.881256,2024-01-01,0.6082938,0.6357702
BiLSTM+Attention,val,77.737745_13.051936,2024-01-01,0.43966758,0.45396227
BiLSTM+Attention,val,77.737745_13.06092,2024-01-01,0.4445358,0.45938933
BiLSTM+Attention,val,77.737745_13.078886,2024-01-01,0.47154656,0.48770958
BiLSTM+Attention,val,77.737745_13.101344,2024-01-01,0.39711773,0.40730375
BiLSTM+Attention,val,77.742237_12.697102,2024-01-01,0.6659546,0.7012532
BiLSTM+Attention,val,77.742237_12.764475,2024-01-01,0.535221,0.5531242
BiLSTM+Attention,val,77.742237_12.795916,2024-01-01,0.52982587,0.5512739
BiLSTM+Attention,val,77.742237_12.8049,2024-01-01,0.5726255,0.59646696
BiLSTM+Attention,val,77.742237_12.86329,2024-01-01,0.5028772,0.52204514
BiLSTM+Attention,val,77.742237_12.867782,2024-01-01,0.5930228,0.6207361
BiLSTM+Attention,val,77.742237_12.89024,2024-01-01,0.59390295,0.61745316
BiLSTM+Attention,val,77.742237_12.899223,2024-01-01,0.574504,0.59964883
BiLSTM+Attention,val,77.742237_12.921681,2024-01-01,0.5246003,0.5304304
BiLSTM+Attention,val,77.742237_12.980071,2024-01-01,0.5636487,0.58234894
BiLSTM+Attention,val,77.742237_13.002529,2024-01-01,0.5803322,0.60959995
BiLSTM+Attention,val,77.742237_13.016004,2024-01-01,0.58840096,0.6160265
BiLSTM+Attention,val,77.742237_13.038462,2024-01-01,0.41783693,0.43260333
BiLSTM+Attention,val,77.742237_13.074394,2024-01-01,0.3947572,0.4100206
BiLSTM+Attention,val,77.742237_13.078886,2024-01-01,0.45747796,0.47766894
BiLSTM+Attention,val,77.742237_13.101344,2024-01-01,0.4192852,0.43171486
BiLSTM+Attention,val,77.746728_12.751001,2024-01-01,0.56333804,0.587079
BiLSTM+Attention,val,77.746728_12.764475,2024-01-01,0.55455166,0.57876015
BiLSTM+Attention,val,77.746728_12.782442,2024-01-01,0.5899824,0.6156637
BiLSTM+Attention,val,77.746728_12.97558,2024-01-01,0.5841779,0.600871
BiLSTM+Attention,val,77.746728_12.984563,2024-01-01,0.57430893,0.5999663
BiLSTM+Attention,val,77.746728_13.016004,2024-01-01,0.6004901,0.62322384
BiLSTM+Attention,val,77.746728_13.020495,2024-01-01,0.6289645,0.6535955
BiLSTM+Attention,val,77.746728_13.024987,2024-01-01,0.53842753,0.55428404
BiLSTM+Attention,val,77.746728_13.038462,2024-01-01,0.4463299,0.4610719
BiLSTM+Attention,val,77.746728_13.06092,2024-01-01,0.40462658,0.41860777
BiLSTM+Attention,val,77.746728_13.083377,2024-01-01,0.45677513,0.4747094
BiLSTM+Attention,val,77.746728_13.092361,2024-01-01,0.4145075,0.42846635
BiLSTM+Attention,val,77.75122_12.751001,2024-01-01,0.55305755,0.57332754
BiLSTM+Attention,val,77.75122_12.755492,2024-01-01,0.59715915,0.62315905
BiLSTM+Attention,val,77.75122_12.768967,2024-01-01,0.51825947,0.53961295
BiLSTM+Attention,val,77.75122_12.77795,2024-01-01,0.5565544,0.58017504
BiLSTM+Attention,val,77.75122_12.894731,2024-01-01,0.51669306,0.5399877
BiLSTM+Attention,val,77.75122_12.993546,2024-01-01,0.51496005,0.5402907
BiLSTM+Attention,val,77.75122_13.020495,2024-01-01,0.5620784,0.5849104
BiLSTM+Attention,val,77.75122_13.03397,2024-01-01,0.4572716,0.47641724
BiLSTM+Attention,val,77.75122_13.038462,2024-01-01,0.42640278,0.44128466
BiLSTM+Attention,val,77.755711_12.706085,2024-01-01,0.5811457,0.6113426
BiLSTM+Attention,val,77.755711_12.764475,2024-01-01,0.7512657,0.7949113
BiLSTM+Attention,val,77.755711_12.77795,2024-01-01,0.539313,0.5626794
BiLSTM+Attention,val,77.755711_12.822866,2024-01-01,0.5433052,0.56515056
BiLSTM+Attention,val,77.755711_12.831849,2024-01-01,0.5176886,0.5328071
BiLSTM+Attention,val,77.755711_12.858799,2024-01-01,0.5657786,0.58599883
BiLSTM+Attention,val,77.755711_12.885748,2024-01-01,0.55323684,0.5752506
BiLSTM+Attention,val,77.755711_12.899223,2024-01-01,0.48373106,0.5012151
BiLSTM+Attention,val,77.755711_12.903714,2024-01-01,0.5383864,0.5617669
BiLSTM+Attention,val,77.755711_12.926172,2024-01-01,0.56028455,0.5823524
BiLSTM+Attention,val,77.760203_12.751001,2024-01-01,0.5495844,0.5695559
BiLSTM+Attention,val,77.760203_12.795916,2024-01-01,0.53074896,0.5450422
BiLSTM+Attention,val,77.760203_12.818374,2024-01-01,0.6199405,0.6527391
BiLSTM+Attention,val,77.760203_12.867782,2024-01-01,0.52423805,0.54464936
BiLSTM+Attention,val,77.760203_12.872273,2024-01-01,0.5365125,0.55900735
BiLSTM+Attention,val,77.760203_12.876765,2024-01-01,0.5076686,0.5261065
BiLSTM+Attention,val,77.760203_12.885748,2024-01-01,0.5238278,0.5422513
BiLSTM+Attention,val,77.760203_12.984563,2024-01-01,0.5727912,0.5951518
BiLSTM+Attention,val,77.764695_12.742018,2024-01-01,0.66239226,0.6925201
BiLSTM+Attention,val,77.764695_12.746509,2024-01-01,0.6499877,0.6784371
BiLSTM+Attention,val,77.764695_12.813883,2024-01-01,0.57668185,0.59859586
BiLSTM+Attention,val,77.764695_12.849815,2024-01-01,0.5507909,0.5718687
BiLSTM+Attention,val,77.764695_12.885748,2024-01-01,0.54849184,0.56486905
BiLSTM+Attention,val,77.764695_12.912697,2024-01-01,0.5561905,0.5709427
BiLSTM+Attention,val,77.764695_13.03397,2024-01-01,0.40534538,0.41948605
BiLSTM+Attention,val,77.769186_12.751001,2024-01-01,0.6726753,0.69724816
BiLSTM+Attention,val,77.769186_12.791425,2024-01-01,0.52041095,0.5364251
BiLSTM+Attention,val,77.769186_12.800408,2024-01-01,0.5730564,0.59698755
BiLSTM+Attention,val,77.769186_12.8049,2024-01-01,0.605851,0.63270664
BiLSTM+Attention,val,77.769186_12.809391,2024-01-01,0.54217464,0.56194127
BiLSTM+Attention,val,77.769186_12.876765,2024-01-01,0.5667403,0.5967603
BiLSTM+Attention,val,77.769186_12.894731,2024-01-01,0.52906585,0.5564406
BiLSTM+Attention,val,77.769186_13.016004,2024-01-01,0.51550955,0.5324536
BiLSTM+Attention,val,77.773678_12.746509,2024-01-01,0.6662963,0.68738544
BiLSTM+Attention,val,77.773678_12.858799,2024-01-01,0.5086937,0.5258926
BiLSTM+Attention,val,77.773678_12.885748,2024-01-01,0.519765,0.5366594
BiLSTM+Attention,val,77.773678_12.899223,2024-01-01,0.49611154,0.5162372
BiLSTM+Attention,val,77.773678_12.908206,2024-01-01,0.53385466,0.5578325
BiLSTM+Attention,val,77.778169_12.809391,2024-01-01,0.5044624,0.5232974
BiLSTM+Attention,val,77.778169_12.885748,2024-01-01,0.5383525,0.5654352
BiLSTM+Attention,val,77.782661_12.786933,2024-01-01,0.52244616,0.54408723
BiLSTM+Attention,val,77.782661_12.791425,2024-01-01,0.5504439,0.5774766
BiLSTM+Attention,val,77.782661_12.89024,2024-01-01,0.5312783,0.5548705
BiLSTM+Attention,val,77.787152_12.786933,2024-01-01,0.53629595,0.5605376
BiLSTM+Attention,val,77.787152_12.849815,2024-01-01,0.5108143,0.53688484
BiLSTM+Attention,val,77.787152_12.867782,2024-01-01,0.5212056,0.5360879
BiLSTM+Attention,val,77.791644_12.8049,2024-01-01,0.5358582,0.561303
BiLSTM+Attention,val,77.791644_12.899223,2024-01-01,0.52001435,0.5438452
BiLSTM+Attention,val,77.796136_12.854307,2024-01-01,0.51066935,0.5343084
BiLSTM+Attention,val,77.796136_12.885748,2024-01-01,0.5734807,0.5979446
BiLSTM+Attention,val,77.800627_12.876765,2024-01-01,0.5663357,0.5940944
BiLSTM+Attention,val,77.800627_12.885748,2024-01-01,0.5337505,0.55147666
BiLSTM+Attention,val,77.805119_12.876765,2024-01-01,0.57372487,0.60356253
BiLSTM+Attention,val,77.805119_12.89024,2024-01-01,0.56283724,0.5901157
BiLSTM+Attention,val,77.80961_12.858799,2024-01-01,0.57892776,0.6043674
BiLSTM+Attention,val,77.80961_12.86329,2024-01-01,0.55734944,0.5840086
BiLSTM+Attention,val,77.329012_12.944139,2024-02-01,0.47990647,0.47471118
BiLSTM+Attention,val,77.329012_12.962105,2024-02-01,0.6505991,0.64803517
BiLSTM+Attention,val,77.337995_12.921681,2024-02-01,0.60017514,0.5981529
BiLSTM+Attention,val,77.342486_12.926172,2024-02-01,0.6385817,0.6419971
BiLSTM+Attention,val,77.342486_12.935155,2024-02-01,0.6596082,0.6636859
BiLSTM+Attention,val,77.342486_12.944139,2024-02-01,0.62802875,0.6276868
BiLSTM+Attention,val,77.346978_12.86329,2024-02-01,0.5238268,0.53061354
BiLSTM+Attention,val,77.346978_12.962105,2024-02-01,0.48737627,0.4720735
BiLSTM+Attention,val,77.351469_12.89024,2024-02-01,0.49852476,0.5101311
BiLSTM+Attention,val,77.351469_12.930664,2024-02-01,0.66349286,0.66736585
BiLSTM+Attention,val,77.351469_12.939647,2024-02-01,0.64411795,0.6445471
BiLSTM+Attention,val,77.355961_12.899223,2024-02-01,0.5133945,0.5176933
BiLSTM+Attention,val,77.355961_12.94863,2024-02-01,0.45508838,0.45162797
BiLSTM+Attention,val,77.355961_12.962105,2024-02-01,0.6607388,0.6658321
BiLSTM+Attention,val,77.360453_12.867782,2024-02-01,0.41197196,0.4160526
BiLSTM+Attention,val,77.360453_12.908206,2024-02-01,0.5338589,0.5401108
BiLSTM+Attention,val,77.360453_12.926172,2024-02-01,0.6595193,0.66053903
BiLSTM+Attention,val,77.364944_12.854307,2024-02-01,0.45363668,0.45149946
BiLSTM+Attention,val,77.364944_12.962105,2024-02-01,0.44406816,0.43915445
BiLSTM+Attention,val,77.369436_12.881256,2024-02-01,0.45452407,0.45688957
BiLSTM+Attention,val,77.369436_12.89024,2024-02-01,0.45225585,0.4540816
BiLSTM+Attention,val,77.369436_12.935155,2024-02-01,0.41723076,0.41253215
BiLSTM+Attention,val,77.369436_12.998037,2024-02-01,0.4537582,0.44415897
BiLSTM+Attention,val,77.369436_13.007021,2024-02-01,0.4987235,0.49568945
BiLSTM+Attention,val,77.373927_12.912697,2024-02-01,0.55761796,0.56008506
BiLSTM+Attention,val,77.373927_12.971088,2024-02-01,0.4375256,0.4312479
BiLSTM+Attention,val,77.373927_13.011512,2024-02-01,0.45093903,0.4466746
BiLSTM+Attention,val,77.373927_13.016004,2024-02-01,0.43523902,0.43031806
BiLSTM+Attention,val,77.378419_12.966596,2024-02-01,0.41290963,0.4061762
BiLSTM+Attention,val,77.382911_12.894731,2024-02-01,0.4957198,0.5060433
BiLSTM+Attention,val,77.382911_12.953122,2024-02-01,0.4726487,0.4679466
BiLSTM+Attention,val,77.382911_12.957613,2024-02-01,0.46727762,0.46180338
BiLSTM+Attention,val,77.387402_12.962105,2024-02-01,0.45812055,0.45106685
BiLSTM+Attention,val,77.387402_12.97558,2024-02-01,0.45899668,0.4461459
BiLSTM+Attention,val,77.387402_12.980071,2024-02-01,0.46151727,0.45199603
BiLSTM+Attention,val,77.391894_12.867782,2024-02-01,0.49535456,0.50127596
BiLSTM+Attention,val,77.391894_12.881256,2024-02-01,0.4622145,0.48001713
BiLSTM+Attention,val,77.391894_12.885748,2024-02-01,0.49437752,0.5055064
BiLSTM+Attention,val,77.396385_12.894731,2024-02-01,0.49739885,0.50170434
BiLSTM+Attention,val,77.396385_12.908206,2024-02-01,0.45578054,0.45958126
BiLSTM+Attention,val,77.396385_12.944139,2024-02-01,0.5053378,0.5047607
BiLSTM+Attention,val,77.396385_12.971088,2024-02-01,0.42895952,0.4231121
BiLSTM+Attention,val,77.396385_12.97558,2024-02-01,0.40507945,0.402695
BiLSTM+Attention,val,77.396385_13.029478,2024-02-01,0.3395806,0.3409878
BiLSTM+Attention,val,77.400877_12.957613,2024-02-01,0.4728268,0.47340965
BiLSTM+Attention,val,77.400877_12.966596,2024-02-01,0.42581117,0.42256248
BiLSTM+Attention,val,77.400877_13.029478,2024-02-01,0.3272413,0.33047003
BiLSTM+Attention,val,77.405368_12.881256,2024-02-01,0.42302144,0.41801667
BiLSTM+Attention,val,77.405368_12.89024,2024-02-01,0.4458845,0.44596848
BiLSTM+Attention,val,77.405368_12.903714,2024-02-01,0.4191299,0.41313708
BiLSTM+Attention,val,77.405368_12.930664,2024-02-01,0.5467021,0.54795986
BiLSTM+Attention,val,77.405368_12.998037,2024-02-01,0.44653726,0.44299424
BiLSTM+Attention,val,77.405368_13.105835,2024-02-01,0.36983222,0.36489528
BiLSTM+Attention,val,77.405368_13.11931,2024-02-01,0.33219084,0.32174122
BiLSTM+Attention,val,77.40986_12.872273,2024-02-01,0.38844767,0.3776729
BiLSTM+Attention,val,77.40986_12.881256,2024-02-01,0.39048466,0.38660792
BiLSTM+Attention,val,77.40986_12.962105,2024-02-01,0.4821117,0.48326892
BiLSTM+Attention,val,77.414352_12.930664,2024-02-01,0.4909019,0.49308604
BiLSTM+Attention,val,77.414352_12.989054,2024-02-01,0.40849552,0.4012168
BiLSTM+Attention,val,77.414352_12.993546,2024-02-01,0.4161512,0.41677448
BiLSTM+Attention,val,77.414352_13.03397,2024-02-01,0.38441122,0.3844372
BiLSTM+Attention,val,77.414352_13.096852,2024-02-01,0.35190535,0.34939846
BiLSTM+Attention,val,77.414352_13.11931,2024-02-01,0.35145068,0.33981943
BiLSTM+Attention,val,77.418843_12.876765,2024-02-01,0.40344384,0.40027553
BiLSTM+Attention,val,77.418843_12.89024,2024-02-01,0.4316364,0.42881024
BiLSTM+Attention,val,77.418843_12.94863,2024-02-01,0.4851399,0.4843372
BiLSTM+Attention,val,77.418843_12.971088,2024-02-01,0.44791606,0.43919104
BiLSTM+Attention,val,77.418843_12.993546,2024-02-01,0.44922745,0.44881475
BiLSTM+Attention,val,77.418843_13.016004,2024-02-01,0.41484463,0.4137512
BiLSTM+Attention,val,77.418843_13.024987,2024-02-01,0.40597633,0.4025389
BiLSTM+Attention,val,77.418843_13.029478,2024-02-01,0.40550733,0.4012801
BiLSTM+Attention,val,77.418843_13.146259,2024-02-01,0.3173882,0.3114075
BiLSTM+Attention,val,77.423335_12.876765,2024-02-01,0.40522206,0.41139227
BiLSTM+Attention,val,77.423335_12.921681,2024-02-01,0.4995055,0.49668044
BiLSTM+Attention,val,77.423335_12.930664,2024-02-01,0.48218983,0.47773778
BiLSTM+Attention,val,77.423335_13.002529,2024-02-01,0.49731407,0.50012624
BiLSTM+Attention,val,77.423335_13.092361,2024-02-01,0.29264367,0.30381972
BiLSTM+Attention,val,77.423335_13.141768,2024-02-01,0.37616852,0.36586207
BiLSTM+Attention,val,77.423335_13.150751,2024-02-01,0.32614362,0.32002568
BiLSTM+Attention,val,77.427826_12.845324,2024-02-01,0.34720594,0.35295302
BiLSTM+Attention,val,77.427826_12.858799,2024-02-01,0.39992258,0.39767888
BiLSTM+Attention,val,77.427826_12.930664,2024-02-01,0.48967552,0.48304456
BiLSTM+Attention,val,77.427826_12.939647,2024-02-01,0.43708584,0.43054295
BiLSTM+Attention,val,77.427826_12.944139,2024-02-01,0.45046875,0.45084167
BiLSTM+Attention,val,77.427826_13.020495,2024-02-01,0.4165122,0.41407788
BiLSTM+Attention,val,77.427826_13.024987,2024-02-01,0.407401,0.40198177
BiLSTM+Attention,val,77.427826_13.110327,2024-02-01,0.37388355,0.3595779
BiLSTM+Attention,val,77.427826_13.132785,2024-02-01,0.42910793,0.42044246
BiLSTM+Attention,val,77.432318_12.858799,2024-02-01,0.41451555,0.4121759
BiLSTM+Attention,val,77.432318_12.86329,2024-02-01,0.42063716,0.4167183
BiLSTM+Attention,val,77.432318_12.867782,2024-02-01,0.41229498,0.41615373
BiLSTM+Attention,val,77.432318_12.881256,2024-02-01,0.4550238,0.457416
BiLSTM+Attention,val,77.432318_12.885748,2024-02-01,0.5451081,0.5492147
BiLSTM+Attention,val,77.432318_12.957613,2024-02-01,0.4369962,0.4321308
BiLSTM+Attention,val,77.432318_12.998037,2024-02-01,0.3680865,0.36424646
BiLSTM+Attention,val,77.432318_13.087869,2024-02-01,0.37746242,0.37298793
BiLSTM+Attention,val,77.432318_13.092361,2024-02-01,0.33383718,0.3301934
BiLSTM+Attention,val,77.436809_12.818374,2024-02-01,0.5448692,0.5441292
BiLSTM+Attention,val,77.436809_12.840832,2024-02-01,0.46193627,0.4541158
BiLSTM+Attention,val,77.436809_12.854307,2024-02-01,0.4281323,0.42568564
BiLSTM+Attention,val,77.436809_12.912697,2024-02-01,0.5586445,0.5535236
BiLSTM+Attention,val,77.436809_12.926172,2024-02-01,0.49157345,0.48325336
BiLSTM+Attention,val,77.436809_12.944139,2024-02-01,0.45775962,0.45536828
BiLSTM+Attention,val,77.436809_13.03397,2024-02-01,0.39045745,0.3890967
BiLSTM+Attention,val,77.441301_12.818374,2024-02-01,0.5533573,0.5586677
BiLSTM+Attention,val,77.441301_12.831849,2024-02-01,0.44670144,0.44457877
BiLSTM+Attention,val,77.441301_12.836341,2024-02-01,0.47561014,0.46904188
BiLSTM+Attention,val,77.441301_12.840832,2024-02-01,0.44892582,0.4433143
BiLSTM+Attention,val,77.441301_12.944139,2024-02-01,0.49511996,0.49459374
BiLSTM+Attention,val,77.441301_12.94863,2024-02-01,0.44912738,0.4488355
BiLSTM+Attention,val,77.441301_13.056428,2024-02-01,0.37961912,0.3805408
BiLSTM+Attention,val,77.441301_13.069903,2024-02-01,0.39637348,0.39355552
BiLSTM+Attention,val,77.441301_13.083377,2024-02-01,0.38317677,0.37852517
BiLSTM+Attention,val,77.441301_13.110327,2024-02-01,0.36927626,0.355735
BiLSTM+Attention,val,77.445793_12.840832,2024-02-01,0.5215856,0.51967335
BiLSTM+Attention,val,77.445793_12.86329,2024-02-01,0.5370401,0.54121643
BiLSTM+Attention,val,77.445793_12.867782,2024-02-01,0.5162638,0.5245198
BiLSTM+Attention,val,77.445793_12.912697,2024-02-01,0.46455923,0.46342993
BiLSTM+Attention,val,77.445793_12.957613,2024-02-01,0.4376343,0.4329756
BiLSTM+Attention,val,77.445793_12.984563,2024-02-01,0.45561802,0.45713204
BiLSTM+Attention,val,77.450284_12.809391,2024-02-01,0.50464875,0.49495202
BiLSTM+Attention,val,77.450284_12.872273,2024-02-01,0.5157622,0.5225318
BiLSTM+Attention,val,77.450284_12.89024,2024-02-01,0.51634616,0.5248893
BiLSTM+Attention,val,77.450284_12.971088,2024-02-01,0.4251169,0.42833835
BiLSTM+Attention,val,77.450284_12.993546,2024-02-01,0.33691338,0.3353762
BiLSTM+Attention,val,77.450284_13.029478,2024-02-01,0.3778834,0.37563807
BiLSTM+Attention,val,77.450284_13.047445,2024-02-01,0.390427,0.38788974
BiLSTM+Attention,val,77.450284_13.146259,2024-02-01,0.44389996,0.4362356
BiLSTM+Attention,val,77.454776_12.809391,2024-02-01,0.46960595,0.45857358
BiLSTM+Attention,val,77.454776_12.885748,2024-02-01,0.4976724,0.5003091
BiLSTM+Attention,val,77.454776_12.980071,2024-02-01,0.3771234,0.37774536
BiLSTM+Attention,val,77.454776_12.993546,2024-02-01,0.36278442,0.3648122
BiLSTM+Attention,val,77.454776_13.078886,2024-02-01,0.3892117,0.3855641
BiLSTM+Attention,val,77.454776_13.087869,2024-02-01,0.3529181,0.35061574
BiLSTM+Attention,val,77.454776_13.114818,2024-02-01,0.43045402,0.42406258
BiLSTM+Attention,val,77.454776_13.141768,2024-02-01,0.4472843,0.44376355
BiLSTM+Attention,val,77.459267_12.8049,2024-02-01,0.53856885,0.54430145
BiLSTM+Attention,val,77.459267_12.822866,2024-02-01,0.5056693,0.4973461
BiLSTM+Attention,val,77.459267_12.845324,2024-02-01,0.5095128,0.50748515
BiLSTM+Attention,val,77.459267_12.872273,2024-02-01,0.48707965,0.49516898
BiLSTM+Attention,val,77.459267_12.903714,2024-02-01,0.4404506,0.4425589
BiLSTM+Attention,val,77.459267_12.926172,2024-02-01,0.4858256,0.4828264
BiLSTM+Attention,val,77.459267_12.97558,2024-02-01,0.39185366,0.39394414
BiLSTM+Attention,val,77.459267_13.016004,2024-02-01,0.3532696,0.35467863
BiLSTM+Attention,val,77.459267_13.020495,2024-02-01,0.34682575,0.3447614
